,Unnamed: 0,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
299,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.075503011250639,7.075503011250639,2.1317400190290794,128.53204873355438,2.8075094176496016,28.79178988267974,16.996345974237112,16.996345974237112,25.37200348249416,2.1317400190290794,0.0188932020207561,16.410233934822024,7.075503011250639,,,,,,,,,,,,,,0.0256999999999999,,,,
300,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.304970505128264,4.304970505128264,1.4675350319399536,-844.0954854607462,2.657174377714956,21.10238713651865,10.084592996767118,10.084592996767118,-164.5113382770894,1.4675350319399536,0.0318100815975817,23.49928971775928,4.304970505128264,,,,,,,,,,,,,,0.0165,,,,
301,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.497753596482544,2.497753596482544,0.7868208081153347,17.597161279881064,2.997003697564707,10.834573230905097,5.5414581288853935,5.5414581288853935,3.488323198343334,0.7868208081153347,0.0475003090631879,10.715215415086758,2.497753596482544,,,,,,,,,,,,,,0.0084,,,,
302,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.947419368245551,2.947419368245551,0.8944165834415773,13.357911973109609,3.291815795752804,10.55098006426678,6.1260375748591285,6.1260375748591285,2.750001090661524,0.8944165834415773,0.0328217697581765,9.311681350681036,2.947419368245551,,,,,,,,,,,,,,0.0063,,,,
303,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.889464129541108,2.889464129541108,1.0804340592187724,15.87031881759831,3.24033535165347,10.466951784139251,5.900563045812972,5.900563045812972,3.415453536062185,1.0804340592187724,0.0184758233956444,10.589450115459584,2.889464129541108,,,,,,,,,,,,,,0.002,,,,
304,30,CSCO,,858877.0,,,2018.0,,49330000000.0,18724000000.0,30606000000.0,0.6204338130954794,6332000000.0,2144000000.0,9242000000.0,11386000000.0,221000000.0,17939000000.0,36663000000.0,1508000000.0,943000000.0,2192000000.0,16174000000.0,0.3278735049665518,12309000000.0,0.2495236164605716,-193000000.0,13039000000.0,0.2643219136428137,12929000000.0,110000000.0,0.0022298803973241,0.02,0.02,4837000000.0,4881000000.0,,,Communication Equipment,,8934000000.0,37614000000.0,46548000000.0,11446000000.0,1846000000.0,2940000000.0,61837000000.0,3006000000.0,31706000000.0,2552000000.0,34258000000.0,0.0,3219000000.0,6464000000.0,46947000000.0,0.0,108784000000.0,1904000000.0,5238000000.0,1004000000.0,11490000000.0,8403000000.0,27035000000.0,20331000000.0,8195000000.0,0.0,10019000000.0,38545000000.0,0.0,0.0,65580000000.0,0.0,42820000000.0,1233000000.0,-849000000.0,0.0,43204000000.0,43204000000.0,108784000000.0,0.0,108784000000.0,0.0,25569000000.0,16635000000.0,900000000.0,1576000000.0,9344000000.0,-269000000.0,504000000.0,9423000000.0,-456000000.0,13666000000.0,-834000000.0,-2979000000.0,-14552000000.0,33643000000.0,46000000.0,15324000000.0,-12375000000.0,623000000.0,-18250000000.0,-5968000000.0,4206000000.0,-31764000000.0,0.0,-2774000000.0,8934000000.0,11708000000.0,13666000000.0,-834000000.0,12832000000.0,5.216087190246273,5.216087190246273,4.568332271789985,2048.689372430909,4.696753308578502,17.562019246212593,16.490255449099955,16.490255449099955,883.6731313044681,4.568332271789985,0.0264825630398857,14.961718249499196,5.216087190246273,46.59,48.44,193685100000.0,0.9915637702277782,0.3971539932342992,1.5179150078696415,0.6028460067657009,12.227995758218452,0.6204338130954794,0.2495236164605716,0.2546060549949078,0.0010111781144285,1.0925703244697365,0.0151,0.022,9.03612954089722,7.982374784657306,Technology
305,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3892133678425087,2.3892133678425087,3.2916447142797627,16.444521231033406,4.799540091981604,12.237872096421931,11.387676888800808,11.387676888800808,7.346803225207541,3.2916447142797627,0.0348763465000408,11.6641443895944,2.3892133678425087,,,,,,,,,,,,,,0.0256999999999999,,,,
306,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.509573483073318,2.509573483073318,3.240273305880561,14.859273628335972,4.866785255460026,12.843990622561172,11.759302836750186,11.759302836750186,6.695551065095566,3.240273305880561,0.0297668025769225,11.468673916848724,2.509573483073318,,,,,,,,,,,,,,0.0165,,,,
307,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1536695124124763,2.1536695124124763,2.615279643457212,14.31575131410756,4.998576512455516,11.352738415187638,10.242970247928618,10.242970247928618,6.51574769994694,2.615279643457212,0.0317804118083162,10.348846685340275,2.1536695124124763,,,,,,,,,,,,,,0.0084,,,,
308,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28191838506019,2.28191838506019,2.74234873758432,16.462473473475104,5.063587540279269,11.692123015935609,10.483279612974377,10.483279612974377,7.683662043888773,2.74234873758432,0.029068732147508,11.28650807860908,2.28191838506019,,,,,,,,,,,,,,0.0063,,,,
309,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.148005234558525,2.148005234558525,2.612588093630547,12.72063202114595,5.112759019669717,10.822402374901994,9.848772255863192,9.848772255863192,6.044965939066057,2.612588093630547,0.0260650302333879,9.55272010925076,2.148005234558525,,,,,,,,,,,,,,0.002,,,,
310,36,CVX,,93410.0,,,2018.0,,158902000000.0,113997000000.0,44905000000.0,0.2825955620445305,0.0,0.0,0.0,3838000000.0,26621000000.0,30459000000.0,144456000000.0,0.0,748000000.0,19419000000.0,40706000000.0,0.2561704698493411,14446000000.0,0.0909113793407257,6129000000.0,20575000000.0,0.1294823224377289,5715000000.0,14824000000.0,0.0932902040251224,7.81,7.74,1897623000.0,1914107000.0,,,Oil & Gas Integrated,,9342000000.0,1003000000.0,10345000000.0,15050000000.0,5704000000.0,2922000000.0,34021000000.0,169207000000.0,4518000000.0,0.0,4518000000.0,35546000000.0,0.0,10571000000.0,219842000000.0,0.0,253863000000.0,13953000000.0,5726000000.0,2565000000.0,0.0,4927000000.0,27171000000.0,28733000000.0,19742000000.0,15921000000.0,6654000000.0,71050000000.0,0.0,0.0,98221000000.0,0.0,1832000000.0,180987000000.0,-3784000000.0,-24481000000.0,154554000000.0,154554000000.0,252775000000.0,0.0,252775000000.0,36549000000.0,34459000000.0,25117000000.0,1050000000.0,0.0,-718000000.0,0.0,-494000000.0,418000000.0,-3957000000.0,30618000000.0,0.0,392000000.0,-1001000000.0,0.0,-11681000000.0,-12290000000.0,-10877000000.0,0.0,-604000000.0,-8502000000.0,6284000000.0,-13699000000.0,-91000000.0,4538000000.0,10481000000.0,5943000000.0,30618000000.0,-13792000000.0,16826000000.0,1.3875433778162214,1.3875433778162214,1.349576337711346,14.466431409539146,10.55827242524917,12.74517884315989,7.004062290646297,7.004062290646297,-4.952522635876584,1.349576337711346,0.0396455349303713,5.885308780401128,1.3875433778162214,,,205395737580.0,0.2777642770352369,0.6088086881506954,0.6355125069554978,0.3869055356629363,27.50668449197861,0.2825955620445305,0.0909113793407257,9.591469648148868,0.0583937005392672,1.018181668145751,0.0151,0.022,8.421924440157355,7.21426195348389,Energy
311,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5918237977750778,1.5918237977750778,1.7508005125089892,25.64299164998756,8.771836123233244,33.15810831410991,11.493410100981508,11.493410100981508,-8.71035477905695,1.7508005125089892,0.0344887095973633,9.364903246940791,1.5918237977750778,,,,,,,,,,,,,,0.0256999999999999,,,,
312,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.438726438059326,1.438726438059326,1.9000613838240104,-421.3586829339301,7.8211041725801875,-39.790094132274994,16.301982361681713,16.301982361681713,142.36260264354178,1.9000613838240104,0.0383544150134499,14.258447993240209,1.438726438059326,,,,,,,,,,,,,,0.0165,,,,
313,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0576551278944526,1.0576551278944526,1.243185380115676,35.21274482483741,10.10303265940902,-16.074926404411745,8.301853439120539,8.301853439120539,-11.866377373417214,1.243185380115676,0.0494796769574511,7.341623719192778,1.0576551278944526,,,,,,,,,,,,,,0.0084,,,,
314,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245767791815933,1.245767791815933,0.9632651811507597,10.037362363164098,11.979804015296368,-49.11721496176002,6.135945646692309,6.135945646692309,-3.410915926432235,0.9632651811507597,0.0410503059983594,4.343402103860961,1.245767791815933,,,,,,,,,,,,,,0.0063,,,,
315,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4970977725432673,1.4970977725432673,1.0139934417287932,10.420423850872623,10.18203681435575,-74.836319194517,6.377828128599629,6.377828128599629,-3.6038499169677314,1.0139934417287932,0.0334801520338249,4.556017792680734,1.4970977725432673,,,,,,,,,,,,,,0.002,,,,
316,42,DIS,,1744489.0,,,2018.0,,59434000000.0,32726000000.0,26708000000.0,0.4493724130968806,0.0,0.0,0.0,8860000000.0,3011000000.0,11871000000.0,44597000000.0,108000000.0,682000000.0,3011000000.0,17954000000.0,0.3020829828044553,14837000000.0,0.2496382541979338,-108000000.0,14729000000.0,0.2478211124945317,1663000000.0,12598000000.0,0.2119662146246256,8.4,8.36,1499000000.0,1507000000.0,,,Entertainment,,4150000000.0,0.0,4150000000.0,9334000000.0,1392000000.0,1949000000.0,16825000000.0,29540000000.0,31269000000.0,6812000000.0,38081000000.0,2899000000.0,0.0,11253000000.0,81773000000.0,0.0,98598000000.0,6503000000.0,3790000000.0,0.0,4591000000.0,2976000000.0,17860000000.0,17084000000.0,0.0,3109000000.0,6590000000.0,26783000000.0,0.0,0.0,44643000000.0,0.0,36779000000.0,82679000000.0,-3097000000.0,-67588000000.0,48773000000.0,48773000000.0,93416000000.0,0.0,93416000000.0,0.0,20874000000.0,16724000000.0,-1573000000.0,393000000.0,-1360000000.0,0.0,235000000.0,592000000.0,758000000.0,14295000000.0,-4465000000.0,-1581000000.0,0.0,0.0,710000000.0,-5336000000.0,-1871000000.0,0.0,-3577000000.0,-2515000000.0,-880000000.0,-8843000000.0,-25000000.0,91000000.0,4155000000.0,4064000000.0,14295000000.0,-4465000000.0,9830000000.0,3.4469461492851083,3.4469461492851083,2.828648661356843,13.34480906009546,6.367473751874866,17.102533523813083,11.760608921936525,11.760608921936525,-6.929807426557504,2.828648661356843,0.0149597391598188,10.357609802705516,3.4469461492851083,114.76,117.53,167764500000.0,0.1129065109647634,0.4946652061907949,0.9153220019272958,0.452777946814337,21.43841642228739,0.4493724130968806,0.2496382541979338,25.82986488425973,0.1277713543885271,0.9362994398362554,0.0151,0.022,7.745847135190327,6.890881500226201,Communication Services
317,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.720845251555125,3.720845251555125,2.788086431398154,17.118788593318488,6.386771690026642,17.629211188990826,12.454567088066112,12.454567088066112,-9.37229766561571,2.788086431398154,0.0159048470887897,10.484735580133004,3.720845251555125,,,,,,,,,,,,,,0.0256999999999999,,,,
318,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4430188805379034,3.4430188805379034,2.677635387303573,15.86223105808459,6.137010479867623,17.812054509921367,11.339997858288092,11.339997858288092,-8.900911417062531,2.677635387303573,0.015527427869246,9.534203283870676,3.4430188805379034,,,,,,,,,,,,,,0.0165,,,,
319,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.360947294782211,4.360947294782211,3.7009659449190497,23.16525629923383,6.542586357401172,27.271232907328365,17.0550002898707,17.0550002898707,-13.652116485558674,3.7009659449190497,0.0157747407561423,13.059309238148462,4.360947294782211,,,,,,,,,,,,,,0.0084,,,,
320,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.377115528806138,3.377115528806138,3.1104082917269245,20.241082514873533,6.240475581692662,23.470143753913487,15.524372182419873,15.524372182419873,-12.13153624163482,3.1104082917269245,0.0099322682570999,11.650653908057278,3.377115528806138,,,,,,,,,,,,,,0.0063,,,,
321,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71334457822096,2.71334457822096,2.736718342043916,20.08874361864407,6.464905985359552,18.5193105234375,13.041105675412611,13.041105675412611,-12.530511483875598,2.736718342043916,0.010741127159082,11.571969415778993,2.71334457822096,,,,,,,,,,,,,,0.002,,,,
322,48,DOW,,1751788.0,,,2018.0,,60278000000.0,47705000000.0,12573000000.0,0.2085835628255748,1536000000.0,2846000000.0,0.0,2846000000.0,622000000.0,5004000000.0,52709000000.0,109000000.0,1118000000.0,3329000000.0,10231000000.0,0.1697302498423969,7569000000.0,0.1255682006702279,-1651000000.0,5918000000.0,0.0981784398951524,1285000000.0,4499000000.0,0.0746375128570954,5.999,5.999,750000000.0,750000000.0,,,Chemicals,,2669000000.0,100000000.0,2769000000.0,12382000000.0,9260000000.0,852000000.0,25263000000.0,23662000000.0,13848000000.0,4913000000.0,18761000000.0,6471000000.0,2031000000.0,1190000000.0,52115000000.0,0.0,77378000000.0,5378000000.0,645000000.0,791000000.0,0.0,6941000000.0,13755000000.0,19254000000.0,0.0,664000000.0,15736000000.0,35654000000.0,0.0,0.0,49409000000.0,0.0,0.0,29808000000.0,-9885000000.0,6908000000.0,26831000000.0,26831000000.0,76240000000.0,0.0,76240000000.0,6571000000.0,19899000000.0,17230000000.0,-530000000.0,0.0,-3246000000.0,0.0,359000000.0,-1090000000.0,-158000000.0,3894000000.0,-46000000.0,-14000000.0,-1644000000.0,1216000000.0,-1640000000.0,-2128000000.0,-3234000000.0,112000000.0,0.0,-3711000000.0,1669000000.0,-5164000000.0,-100000000.0,-3538000000.0,2669000000.0,6207000000.0,3894000000.0,-2584000000.0,1310000000.0,1.1523,2.0329,0.6209,,8.6494,30.7805,9.612,0.0,0.0,0.0,,2.1480793666308,0.0,,,,0.2171341669482933,0.3467523068572462,1.8414893220528488,0.638540670474812,5.195885509838998,0.2085835628255748,0.1255682006702279,16.76791770712981,0.0581431414613973,,0.0151,0.0293,,,Basic Materials
323,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1523,2.0329,0.6209,,8.3433,30.7805,9.612,,0.0,0.0,,3.816056462285,0.0,,,,,,,,,,,,,,0.0256999999999999,,,,
324,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1523,2.0329,0.6209,,,30.7805,9.612,,,,,3.3631166894495,,,,,,,,,,,,,,,0.0165,,,,
325,51,GS,,886982.0,,,2018.0,,33256000000.0,0.0,33256000000.0,1.0,0.0,12328000000.0,740000000.0,13068000000.0,0.0,0.0,0.0,19679000000.0,15912000000.0,1328000000.0,29721000000.0,0.8937033919,28393000000.0,0.8537707481,-15912000000.0,12481000000.0,0.3753006976,2022000000.0,10459000000.0,0.3144996392,25.53,25.27,385399996.0,390199996.0,,,Capital Markets,,130000000000.0,0.0,130000000000.0,496000000000.0,0.0,0.0,626000000000.0,18317000000.0,3758000000.0,324000000.0,4082000000.0,336161000000.0,0.0,-358560000000.0,358560000000.0,-51560000000.0,933000000000.0,180000000000.0,41000000000.0,2864000000.0,0.0,-221000000000.0,221000000000.0,224000000000.0,0.0,0.0,-221000000000.0,221000000000.0,401000000000.0,0.0,843000000000.0,11203000000.0,9000000.0,100100000000.0,693000000.0,-22005000000.0,90000000000.0,90000000000.0,933000000000.0,0.0,933000000000.0,336161000000.0,265000000000.0,135000000000.0,-2645000000.0,1831000000.0,8934000000.0,0.0,0.0,8934000000.0,514000000.0,20421000000.0,-7982000000.0,-162000000.0,-3790000000.0,411000000.0,-11154000000.0,-22677000000.0,-46725000000.0,38000000.0,-3979000000.0,-1810000000.0,75228000000.0,22752000000.0,0.0,20496000000.0,130547000000.0,110051000000.0,20421000000.0,-7982000000.0,12439000000.0,0.8652856943258856,0.8652856943258856,2.335282210401604,7.461113905992924,0.3816528850107359,6.27347779908192,3.821350097584839,3.821350097584839,0.3039976001025132,2.335282210401604,0.0231944854027798,7.858846954772047,0.8652856943258856,202.48,541.21,63445589331.0,0.1620062494992388,0.0964630225080385,9.366666666666667,0.9035369774919614,-0.4523629964806435,1.0,0.8537707481356748,11.62111111111111,0.0112100750267952,1.2978233907633494,0.0151,0.2151,10.730843311649748,2.2183022161431705,Financial Services
326,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.313258331576426,1.313258331576426,3.657139639177869,25.199791172151198,0.3141741665070956,-5.161098340127109,-6.087605961212941,-6.087605961212941,1.0699055010821357,3.657139639177869,0.0163786734542233,12.791956597544626,1.313258331576426,,,,,,,,,,,,,,0.0256999999999999,,,,
327,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1504822873287837,1.1504822873287837,3.563571004629095,13.51295720368478,0.3744344042391319,37.10796488227914,17.94773023211131,17.94773023211131,0.6105759497679326,3.563571004629095,0.017065314583878,12.322388739446149,1.1504822873287837,,,,,,,,,,,,,,0.0165,,,,
328,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8362268577926391,0.8362268577926391,2.321222728288312,11.92245321759658,0.3776211943581624,14.14280088195008,10.418658658618014,10.418658658618014,0.5658092028099275,2.321222728288312,0.0231784435813461,14.940289209367984,0.8362268577926391,,,,,,,,,,,,,,0.0084,,,,
329,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9555775051986184,0.9555775051986184,2.470382823802729,9.33336683943966,0.3102970527254055,-9.531255354527168,-10.378978184170274,-10.378978184170274,0.4528049521745279,2.470382823802729,0.0183773923588959,12.744932416799426,0.9555775051986184,,,,,,,,,,,,,,0.0063,,,,
330,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9960925007479576,0.9960925007479576,2.452860199472462,9.721441574152983,0.2627066243456037,20.37018250096169,17.204576327578692,17.204576327578692,0.484376299175209,2.452860199472462,0.0166580539801857,12.28878488806135,0.9960925007479576,,,,,,,,,,,,,,0.002,,,,
331,57,HON,,773840.0,,,2018.0,,41802000000.0,29046000000.0,12756000000.0,0.3051528634993541,0.0,0.0,0.0,6051000000.0,0.0,6051000000.0,35097000000.0,217000000.0,367000000.0,1116000000.0,8907000000.0,0.2130759293813693,6705000000.0,0.1603990239701449,782000000.0,7487000000.0,0.1791062628582364,659000000.0,6765000000.0,0.1618343619922491,9.1,8.98,743000000.0,753000000.0,,,Conglomerates,,9287000000.0,1623000000.0,10910000000.0,7508000000.0,4326000000.0,1618000000.0,24362000000.0,5296000000.0,15546000000.0,4139000000.0,19685000000.0,742000000.0,382000000.0,7306000000.0,33411000000.0,0.0,57773000000.0,5607000000.0,6458000000.0,400000000.0,2403000000.0,4056000000.0,18924000000.0,9756000000.0,1264000000.0,1713000000.0,7751000000.0,20484000000.0,0.0,0.0,39408000000.0,0.0,958000000.0,33978000000.0,-3437000000.0,-13319000000.0,18180000000.0,18180000000.0,57588000000.0,0.0,57588000000.0,2365000000.0,16214000000.0,6927000000.0,-586000000.0,175000000.0,286000000.0,-236000000.0,733000000.0,0.0,-1322000000.0,6434000000.0,-828000000.0,-535000000.0,-4059000000.0,6032000000.0,417000000.0,1027000000.0,-25425000000.0,267000000.0,-4000000000.0,-2272000000.0,26398000000.0,-5032000000.0,-201000000.0,2228000000.0,9287000000.0,7059000000.0,6434000000.0,-828000000.0,5606000000.0,5.855722723234322,5.855722723234322,2.546697265882015,15.736443327184034,5.56766116142781,18.989839298679986,16.54601167367112,16.54601167367112,2.4465740514956558,2.546697265882015,0.021341942430754,12.729767498416974,5.855722723234322,143.28,155.78,96407964000.0,0.0880192333377855,0.3146798677582954,2.1676567656765675,0.6821179443684766,19.809264305177116,0.3051528634993541,0.1603990239701449,37.21122112211221,0.1170962214183096,1.0278194331741646,0.0151,0.022,8.501500611212284,7.280441990045978,Industrials
332,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.721296973530331,6.721296973530331,2.864684623148715,70.16140574906949,4.571847507331379,23.529306284642352,19.46314557739021,19.46314557739021,11.188534697921291,2.864684623148715,0.0182488153436311,15.31243986908444,6.721296973530331,,,,,,,,,,,,,,0.0256999999999999,,,,
333,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.504784606437607,4.504784606437607,2.2200695395168184,18.14372489958204,4.457019732365616,19.81675517649103,15.869984183719534,15.869984183719534,2.9017051560474054,2.2200695395168184,0.0219476258940889,12.2377440270108,4.504784606437607,,,,,,,,,,,,,,0.0165,,,,
